
Tue Mar 28 08:01:35,2017,30.2,40.0,995.4,251
Tue Mar 28 08:01:40,2017,30.2,40.0,995.3,240
Tue Mar 28 08:01:45,2017,30.2,40.0,995.3, 55
Tue Mar 28 08:01:50,2017,30.2,40.0,995.3,247
Tue Mar 28 08:01:55,2017,30.2,40.0,995.3, 74
Tue Mar 28 08:02:00,2017,30.2,40.0,995.3,125
Tue Mar 28 08:02:05,2017,30.2,40.0,995.3,101
Tue Mar 28 08:02:10,2017,30.2,40.0,995.3,245
Tue Mar 28 08:02:15,2017,30.2,40.0,995.3,192
Tue Mar 28 08:02:20,2017,30.2,40.0,995.3,209
Tue Mar 28 08:02:25,2017,30.2,40.0,995.3, 36
Tue Mar 28 08:02:30,2017,30.3,40.0,995.3, 82
Tue Mar 28 08:02:35,2017,30.3,40.0,995.4, 94
Tue Mar 28 08:02:40,2017,30.3,40.0,995.3, 19
Tue Mar 28 08:02:45,2017,30.3,40.0,995.3,222
Tue Mar 28 08:02:50,2017,30.3,40.0,995.3,123
Tue Mar 28 08:02:55,2017,30.3,40.0,995.3, 74
Tue Mar 28 08:03:00,2017,30.3,40.0,995.3, 87
Tue Mar 28 08:03:05,2017,30.3,40.0,995.3,145
Tue Mar 28 08:03:10,2017,30.3,40.0,995.3,117
Tue Mar 28 08:03:15,2017,30.3,40.0,995.3, 77
Tue Mar 28 08:03:20,2017,30.3,40.0,995.3,248
Tue Mar 28 08:15:31,2017,31.0,39.0,995.2,  3
Tue Mar 28 08:26:34,2017,31.2,38.0,995.3,250
Tue Mar 28 08:26:39,2017,31.2,38.0,995.2, 60
Sat Apr  1 02:33:04,2017,25.5,53.0,996.8, 80
Sat Apr  1 02:33:09,2017,25.6,52.0,996.9, 84
Sat Apr  1 02:33:14,2017,25.6,52.0,996.8, 75
Sat Apr  1 02:55:59,2017,28.4,45.0,996.9,208
Sat Apr  1 03:02:32,2017,28.8,44.0,997.0,114
Sat Apr  1 03:02:37,2017,28.8,44.0,996.8, 80
Sat Apr  1 03:02:42,2017,28.8,44.0,996.8,155
Sat Apr  1 03:02:47,2017,28.8,44.0,996.9,191
Sat Apr  1 03:02:52,2017,28.8,44.0,996.8, 14
Wed Mar 29 05:16:57,2017,28.4,45.0,996.9,183
Wed Mar 29 05:47:11,2017,28.7,44.0,996.7,137
Wed Mar 29 06:18:48,2017,29.1,44.0,996.4,148
Wed Mar 29 06:18:53,2017,29.1,44.0,996.4,100
Wed Mar 29 06:18:58,2017,29.1,44.0,996.4, 46
Wed Mar 29 06:20:03,2017,29.1,43.0,996.4, 75
Wed Mar 29 06:20:50,2017,0.0,40.0,950.8,117
Wed Mar 29 06:20:56,2017,0.0,40.0,950.8, 10
Wed Mar 29 06:21:01,2017,0.0,40.0,950.8,115
Wed Mar 29 06:22:47,2017,0.0,40.0,950.7, 84
Wed Mar 29 06:36:57,2017,0.0,50.0,956.6,106
Wed Mar 29 06:38:43,2017,0.0,49.0,955.9, 51
Wed Mar 29 06:41:29,2017,0.0,47.0,954.9, 72
Wed Mar 29 06:52:26,2017,0.0,43.0,952.4,161
Wed Mar 29 06:52:31,2017,0.0,43.0,952.4,137
Wed Mar 29 06:53:36,2017,0.0,43.0,952.1,209
Wed Mar 29 06:55:25,2017,0.0,42.0,951.8,211
Wed Mar 29 06:57:41,2017,0.0,42.0,951.4,144
Wed Mar 29 07:00:16,2017,0.0,41.0,951.0,158
Wed Mar 29 07:00:48,2017,0.0,41.0,950.9, 63
Wed Mar 29 07:01:43,2017,0.0,41.0,950.8,  7
Wed Mar 29 07:01:48,2017,0.0,40.0,950.8,164
Wed Mar 29 07:01:53,2017,0.0,40.0,950.8,245
Wed Mar 29 07:02:51,2017,0.0,40.0,950.6, 33
Wed Mar 29 07:04:54,2017,0.0,40.0,950.5, 55
Wed Mar 29 07:06:06,2017,0.0,40.0,950.4,115
Wed Mar 29 07:06:11,2017,0.0,40.0,950.4,143
Wed Mar 29 07:06:16,2017,0.0,40.0,950.5,142
Wed Mar 29 07:06:21,2017,0.0,40.0,950.4,122
Wed Mar 29 07:06:26,2017,0.0,40.0,950.4,230
Wed Mar 29 07:06:31,2017,0.0,40.0,950.4,209
Wed Mar 29 07:06:36,2017,0.0,40.0,950.4,183
Wed Mar 29 07:06:41,2017,0.0,40.0,950.4,104
Wed Mar 29 07:07:40,2017,0.0,40.0,950.4,226
Wed Mar 29 07:07:45,2017,0.0,40.0,950.3,126
Wed Mar 29 07:18:29,2017,0.0,40.0,950.5, 92
Wed Mar 29 07:18:34,2017,0.0,40.0,950.5,118
Wed Mar 29 07:18:39,2017,0.0,40.0,950.6,168
Wed Mar 29 07:18:45,2017,0.0,40.0,950.6,237
Wed Mar 29 07:18:50,2017,0.0,40.0,950.5,135
Wed Mar 29 07:18:55,2017,0.0,40.0,950.5,167
Wed Mar 29 07:19:00,2017,0.0,40.0,950.5, 80
Wed Mar 29 07:19:05,2017,0.0,40.0,950.5, 92
Wed Mar 29 07:19:10,2017,0.0,40.0,950.5,227
Wed Mar 29 07:19:15,2017,0.0,40.0,950.5, 17
Wed Mar 29 07:29:56,2017,-3.0,66.0,990.0, 57
Wed Mar 29 07:30:01,2017,5.0,53.0,1015.0,177
Wed Mar 29 07:30:06,2017,31.0,58.0,1005.0, 17
Wed Mar 29 07:30:11,2017,16.0,37.0,1000.0, 32
Wed Mar 29 07:30:16,2017,4.0,20.0,998.0,142
Wed Mar 29 07:30:21,2017,2.0,67.0,989.0, 10
Wed Mar 29 07:32:21,2017,34.0,44.0,1013.0, 11
Wed Mar 29 07:32:26,2017,34.0,43.0,991.0,144
Wed Mar 29 07:32:31,2017,13.0,50.0,991.0,133
Wed Mar 29 07:32:36,2017,37.0,74.0,1005.0,165
Wed Mar 29 07:32:41,2017,36.0,70.0,1008.0,  5
Wed Mar 29 07:32:46,2017,39.0,20.0,1015.0,209
Tue Dec 20 03:44:46,2016,43.0,41.0,994.0, 19
Tue Dec 20 03:44:51,2016,43.0,86.0,1009.0,  0
Tue Dec 20 04:12:48,2016,51.0,56.0,1008.0,158
Tue Dec 20 04:15:06,2016,45.0,31.0,998.0,231
Tue Dec 20 04:16:13,2016,65.0,96.0,1004.0,136
Tue Dec 20 04:16:18,2016,10.0,65.0,1005.0,153
Tue Dec 20 04:16:23,2016,26.0,7.0,1007.0,224
Tue Dec 20 04:30:42,2016,39.0,31.0,1006.0,167
Tue Dec 20 04:31:29,2016,44.0,50.0,1009.0, 68
Tue Dec 20 04:34:19,2016,16.0,80.0,1001.0,197
Tue Dec 20 04:38:31,2016,13.0,8.0,1005.0,143
Tue Dec 20 04:39:36,2016,24.0,40.0,990.0, 93
Tue Dec 20 04:39:41,2016,12.0,71.0,988.0,100
Tue Dec 20 04:43:03,2016,37.0,21.0,1003.0,112
Tue Dec 20 04:45:08,2016,24.0,87.0,994.0,225
Tue Dec 20 04:48:46,2016,13.0,97.0,990.0, 88
Tue Dec 20 04:49:27,2016,15.0,41.0,992.0, 21
Tue Dec 20 04:49:32,2016,32.0,6.0,994.0, 81
Tue Dec 20 04:56:36,2016,62.0,40.0,993.0, 53
Wed Apr 12 13:33:35,2017,40.0,15.0,1006.0,168
Wed Apr 12 13:35:46,2017,31.0,79.0,1005.0,178
Wed Apr 12 13:37:38,2017,64.0,62.0,998.0, 25
Wed Apr 12 13:37:43,2017,58.0,92.0,989.0,140
Wed Apr 12 13:37:48,2017,39.0,73.0,1007.0,161
Wed Apr 12 13:46:16,2017,37.0,95.0,993.0, 79
Wed Apr 12 14:03:50,2017,47.0,24.0,988.0,163
Wed Apr 12 14:08:50,2017,69.0,73.0,1014.0,141
Wed Apr 12 14:22:22,2017,37.0,39.0,998.0,131
Wed Apr 12 14:22:27,2017,33.0,87.0,992.0, 94
Wed Apr 12 14:22:32,2017,32.0,42.0,1009.0,239
Wed Apr 12 14:22:37,2017,46.0,0.0,1002.0,243
Wed Apr 12 14:30:47,2017,35.0,42.0,1010.0,243
Wed Apr 12 14:30:52,2017,46.0,3.0,1003.0, 98
Wed Apr 12 14:30:57,2017,26.0,20.0,993.0,177
Wed Apr 12 14:31:02,2017,60.0,50.0,997.0,100
Wed Apr 12 14:38:06,2017,41.0,4.0,997.0,  1
Wed Apr 12 14:42:00,2017,27.0,70.0,1014.0, 83
Wed Apr 12 14:42:05,2017,32.0,69.0,1005.0, 92
Wed Apr 12 14:42:10,2017,22.0,41.0,992.0, 76
Wed Apr 12 14:42:15,2017,13.0,67.0,1007.0, 76
Wed Apr 12 14:42:20,2017,37.0,44.0,997.0,  7
Wed Apr 12 14:42:25,2017,16.0,36.0,1002.0, 28
Wed Apr 12 14:49:58,2017,63.0,72.0,993.0, 88
Wed Apr 12 14:50:03,2017,56.0,24.0,990.0, 75
Wed Apr 12 15:04:33,2017,14.0,41.0,1001.0, 48
Wed Apr 12 15:04:38,2017,66.0,50.0,1010.0, 34
Wed Apr 12 15:12:45,2017,59.0,34.0,988.0,120
Wed Apr 12 15:12:50,2017,52.0,94.0,986.0, 54
Wed Apr 12 15:19:24,2017,31.0,17.0,1003.0,240
Wed Apr 12 15:19:29,2017,62.0,24.0,992.0, 35
Wed Apr 12 15:21:21,2017,25.0,84.0,1009.0, 81
Wed Apr 12 15:23:16,2017,65.0,70.0,987.0,252
Wed Apr 12 15:23:21,2017,10.0,27.0,1009.0,208
Wed Apr 12 15:23:26,2017,21.0,61.0,996.0,175
Wed Apr 12 15:24:10,2017,1.0,97.0,1008.0,221
Wed Apr 12 15:54:32,2017,1.0,11.0,1003.0,185
Wed Apr 12 16:00:10,2017,1.0,68.0,987.0, 18
Wed Apr 12 16:09:29,2017,1.0,72.0,998.0, 71
Wed Apr 12 16:09:34,2017,1.0,80.0,1006.0, 89
Wed Apr 12 16:09:39,2017,1.0,5.0,1012.0,245
Wed Apr 12 16:09:44,2017,1.0,63.0,989.0, 35
Wed Apr 12 16:09:49,2017,1.0,91.0,1007.0,212
Wed Apr 12 16:09:54,2017,1.0,80.0,1005.0,118
Wed Apr 12 16:10:43,2017,1.0,24.0,1005.0,  1
Wed Jun 28 17:53:52,2017,1.0,64.0,1009.0,  4
Wed Jun 28 18:00:46,2017,1.0,81.0,1004.0, 28
Wed Jun 28 18:02:02,2017,1.0,38.0,1009.0,  5
Wed Jun 28 18:10:27,2017,1.0,44.0,998.0,134
Wed Jun 28 18:22:02,2017,1.0,73.0,1006.0,134
Wed Jun 28 18:24:18,2017,1.0,28.0,1001.0, 35
Wed Jun 28 18:30:50,2017,1.0,7.0,995.0,125
Wed Jun 28 18:31:23,2017,1.0,46.0,1000.0,187
Wed Jun 28 18:31:28,2017,1.0,78.0,998.0, 30
Wed Jun 28 18:31:33,2017,1.0,35.0,1008.0,233
Wed Jun 28 18:32:50,2017,1.0,40.0,986.0, 38
Wed Jun 28 18:34:36,2017,1.0,26.0,995.0,  1
Wed Jun 28 18:44:14,2017,1.0,0.0,989.0,173
Wed Jun 28 18:46:06,2017,1.0,54.0,1007.0, 47
Wed Jun 28 18:52:18,2017,1.0,6.0,993.0, 72
Wed Jun 28 18:53:10,2017,1.0,67.0,990.0,124
Wed Jun 28 18:54:42,2017,1.0,97.0,986.0,195
Wed Jun 28 18:56:07,2017,1.0,33.0,995.0,225
Wed Jun 28 19:14:36,2017,1.0,88.0,1012.0,239

Wed Jun 28 19:42:21,2017,1.0,80.0,1008.0,176
Wed Jun 28 19:42:26,2017,1.0,83.0,1006.0,224
Wed Jun 28 19:45:46,2017,1.0,21.0,1009.0,121
Wed Jun 28 19:45:51,2017,1.0,7.0,989.0,228
Wed Jun 28 19:45:56,2017,1.0,43.0,991.0,113
Wed Jun 28 19:46:01,2017,1.0,29.0,1015.0,239
Wed Jun 28 19:46:06,2017,1.0,86.0,995.0, 64
Wed Jun 28 19:48:52,2017,50.0,5.0,1009.0,247
Wed Jun 28 19:48:57,2017,17.0,25.0,991.0, 68
Wed Jun 28 19:49:02,2017,57.0,5.0,988.0,186
Wed Jun 28 19:49:16,2017,46.0,71.0,1005.0,206
Wed Jun 28 19:49:21,2017,59.0,79.0,1003.0, 76
Wed Jun 28 19:51:22,2017,1.0,39.0,1009.0, 27
Wed Jun 28 19:51:27,2017,1.0,75.0,1012.0, 90
Wed Jun 28 19:51:32,2017,1.0,82.0,1006.0,207
Wed Jun 28 19:53:19,2017,1.0,60.0,1013.0, 21
Wed Jun 28 19:53:24,2017,1.0,43.0,1013.0,235
Wed Jun 28 19:53:53,2017,1.0,57.0,990.0,190
Wed Jun 28 20:08:22,2017,1.0,56.0,1000.0,191
Wed Jun 28 20:08:27,2017,1.0,74.0,991.0,139
Wed Jun 28 20:09:03,2017,1.0,91.0,1010.0, 43
Wed Jun 28 20:10:14,2017,1.0,59.0,1010.0,210
Wed Jun 28 20:10:19,2017,1.0,74.0,994.0, 91
Wed Jun 28 20:12:22,2017,1.0,27.0,1004.0, 49
Wed Jun 28 20:20:15,2017,1.0,53.0,1007.0,130
Wed Jun 28 20:20:20,2017,1.0,53.0,1000.0, 77
Wed Jun 28 20:20:25,2017,1.0,28.0,995.0, 34
Wed Jun 28 20:20:30,2017,1.0,10.0,1010.0,222
Wed Jun 28 20:24:18,2017,1.0,43.0,995.0,119
Wed Jun 28 20:24:23,2017,1.0,68.0,1013.0,  0
Wed Jun 28 20:28:41,2017,1.0,94.0,992.0,181
Wed Jun 28 20:28:46,2017,1.0,11.0,1000.0,221
Wed Jun 28 20:28:51,2017,1.0,77.0,1012.0,160
Wed Jun 28 20:28:56,2017,1.0,67.0,996.0, 40
Wed Jun 28 20:29:01,2017,1.0,68.0,988.0,237
Wed Jun 28 20:29:06,2017,1.0,65.0,994.0, 78
Wed Jun 28 20:29:11,2017,1.0,35.0,1000.0,248
Wed Jun 28 20:29:16,2017,1.0,81.0,1006.0, 48
Wed Jun 28 20:29:21,2017,1.0,94.0,988.0,142
Wed Jun 28 20:29:26,2017,1.0,82.0,999.0,136
Wed Jun 28 20:29:31,2017,1.0,4.0,1000.0,210
Wed Jun 28 20:29:36,2017,1.0,62.0,1011.0,114
Wed Jun 28 20:29:41,2017,1.0,35.0,1005.0, 27
Wed Jun 28 20:29:46,2017,1.0,90.0,997.0,147
Wed Jun 28 20:29:51,2017,1.0,48.0,986.0,193
Wed Jun 28 20:29:56,2017,1.0,60.0,1009.0,166
Wed Jun 28 20:30:01,2017,1.0,71.0,987.0,214
Wed Jun 28 20:30:06,2017,1.0,74.0,986.0, 32
Wed Jun 28 20:30:11,2017,1.0,29.0,998.0, 45
Wed Jun 28 20:30:16,2017,1.0,93.0,1015.0,149
Wed Jun 28 20:30:21,2017,1.0,85.0,1011.0,161
Wed Jun 28 20:30:26,2017,1.0,67.0,988.0,131
Wed Jun 28 20:30:31,2017,1.0,67.0,995.0,220
Wed Jun 28 20:31:18,2017,1.0,32.0,1006.0,164
Wed Jun 28 20:31:23,2017,1.0,54.0,1004.0,106
Wed Jun 28 20:31:28,2017,1.0,94.0,1012.0,202
Wed Jun 28 20:32:10,2017,1.0,98.0,1001.0,134
Wed Jun 28 20:33:03,2017,1.0,79.0,990.0, 99
Wed Jun 28 20:33:08,2017,1.0,27.0,998.0, 31
Wed Jun 28 20:37:42,2017,1.0,76.0,998.0,234
Wed Jun 28 20:37:47,2017,1.0,2.0,994.0,209
Wed Jun 28 20:37:52,2017,1.0,55.0,1002.0,121
Wed Jun 28 20:41:45,2017,1.0,72.0,989.0,155
Wed Jun 28 20:41:50,2017,1.0,51.0,1010.0,209
Wed Jun 28 20:44:31,2017,1.0,30.0,989.0, 16
Wed Jun 28 20:45:23,2017,1.0,49.0,1011.0,161
Wed Jun 28 20:45:28,2017,1.0,16.0,1005.0,207
Wed Jun 28 20:46:20,2017,1.0,90.0,1003.0, 22
Wed Jun 28 20:46:25,2017,1.0,71.0,1012.0,196
Wed Jun 28 20:47:11,2017,1.0,99.0,1015.0,220
Wed Jun 28 20:51:39,2017,1.0,91.0,993.0,149
Wed Jun 28 20:51:44,2017,1.0,8.0,998.0, 53
Wed Jun 28 20:51:49,2017,1.0,96.0,1004.0,214
Wed Jun 28 20:53:17,2017,1.0,83.0,990.0,241
Wed Jun 28 20:53:59,2017,1.0,30.0,1003.0, 31
Wed Jun 28 20:54:04,2017,1.0,25.0,1008.0, 60
Wed Jun 28 20:56:59,2017,1.0,71.0,999.0,219
Wed Jun 28 20:57:04,2017,1.0,6.0,993.0,184
Wed Jun 28 20:57:47,2017,1.0,65.0,998.0, 48
Wed Jun 28 20:58:35,2017,1.0,73.0,1003.0,174
Wed Jun 28 21:02:41,2017,1.0,15.0,1001.0,173
Wed Jun 28 21:03:14,2017,1.0,31.0,1004.0,114
Wed Jun 28 21:07:41,2017,1.0,38.0,1003.0,228
Wed Jun 28 21:07:46,2017,1.0,35.0,999.0, 30
Wed Jun 28 21:08:24,2017,1.0,41.0,998.0,173
Wed Jun 28 21:08:29,2017,1.0,75.0,1011.0, 48
Wed Jun 28 21:08:34,2017,1.0,97.0,986.0,219
Wed Jun 28 21:08:39,2017,1.0,44.0,1004.0,107
Wed Jun 28 21:08:44,2017,1.0,58.0,992.0, 94
Wed Jun 28 21:08:49,2017,1.0,29.0,1004.0, 42
Wed Jun 28 21:08:54,2017,1.0,43.0,1002.0,122
Wed Jun 28 21:09:44,2017,1.0,96.0,997.0,169
Wed Jun 28 21:09:49,2017,1.0,48.0,985.0, 69
Wed Jun 28 21:09:54,2017,1.0,83.0,999.0, 28
Wed Jun 28 21:11:29,2017,1.0,94.0,1004.0,152
Wed Jun 28 21:12:06,2017,1.0,24.0,1001.0,158
Wed Jun 28 21:14:02,2017,1.0,13.0,1014.0,249
Wed Jun 28 21:14:07,2017,1.0,69.0,1014.0,  1
Wed Jun 28 21:14:50,2017,1.0,21.0,995.0, 17
Wed Jun 28 21:16:12,2017,1.0,62.0,1003.0, 76
Wed Jun 28 21:16:53,2017,1.0,39.0,1010.0,224
Wed Jun 28 21:18:04,2017,1.0,73.0,1004.0,208
Wed Jun 28 21:18:34,2017,1.0,22.0,1009.0,  6
Wed Jun 28 21:19:09,2017,1.0,59.0,985.0,145
Wed Jun 28 21:20:10,2017,1.0,51.0,997.0, 48
Wed Jun 28 21:21:06,2017,1.0,97.0,988.0,181
Wed Jun 28 21:21:56,2017,1.0,37.0,1000.0,138
Wed Jun 28 21:22:01,2017,1.0,12.0,987.0,200
Wed Jun 28 21:22:06,2017,1.0,89.0,992.0, 66
Wed Jun 28 21:22:11,2017,1.0,66.0,1015.0,121
Wed Jun 28 21:22:16,2017,1.0,35.0,1015.0,218
Wed Jun 28 21:22:21,2017,1.0,35.0,994.0,160
Wed Jun 28 21:22:26,2017,1.0,87.0,988.0,201
Wed Jun 28 21:22:53,2017,23.0,25.0,991.0, 92
Wed Jun 28 21:22:58,2017,20.0,84.0,987.0,247
Wed Jun 28 21:23:03,2017,15.0,96.0,994.0, 66
Wed Jun 28 21:23:08,2017,56.0,22.0,1004.0, 68
Wed Jun 28 21:23:13,2017,43.0,66.0,991.0, 36
Wed Jun 28 21:24:27,2017,65.0,15.0,989.0,112
Wed Jun 28 21:26:30,2017,1.0,1.0,1015.0, 48
Wed Jun 28 21:26:35,2017,1.0,1.0,996.0,  9
Wed Jun 28 21:26:40,2017,1.0,1.0,1014.0, 12
Wed Jun 28 21:27:29,2017,1.0,1.0,995.0, 30
Wed Jun 28 21:27:34,2017,1.0,1.0,992.0, 46
Wed Jun 28 21:28:06,2017,55.0,1.0,1009.0,110
Wed Jun 28 21:32:31,2017,55.0,1.0,992.0,183
Wed Jun 28 21:32:36,2017,55.0,1.0,1001.0,139
Wed Jun 28 21:32:41,2017,55.0,1.0,994.0,129
Wed Jun 28 21:35:46,2017,55.0,1.0,989.0, 44
Wed Jun 28 21:36:20,2017,38.0,19.0,991.0,223
Wed Jun 28 21:36:26,2017,50.0,94.0,1000.0,172
Wed Jun 28 21:36:31,2017,33.0,16.0,1003.0, 99
Wed Jun 28 21:36:36,2017,31.0,55.0,987.0,231
Wed Jun 28 21:36:41,2017,16.0,73.0,1015.0, 70
Wed Jun 28 21:39:25,2017,25.0,99.0,989.0, 75
Wed Jun 28 21:39:30,2017,10.0,53.0,1005.0,236
Wed Jun 28 21:39:35,2017,57.0,42.0,986.0,229
Wed Jun 28 21:39:40,2017,22.0,76.0,1002.0,150
Wed Jun 28 21:41:23,2017,66.0,82.0,989.0,227
Wed Jun 28 21:41:28,2017,33.0,71.0,1007.0,159
Wed Jun 28 21:41:33,2017,40.0,28.0,989.0,127
Wed Jun 28 21:41:38,2017,29.0,27.0,1013.0, 19
Wed Jun 28 21:41:43,2017,54.0,50.0,1004.0,226
Wed Jun 28 21:41:48,2017,48.0,89.0,1015.0,117
Wed Jun 28 21:41:53,2017,53.0,91.0,989.0, 34
Wed Jun 28 21:41:58,2017,22.0,46.0,1015.0,203
Wed Jun 28 21:42:03,2017,11.0,93.0,1012.0,219
Wed Jun 28 21:42:08,2017,27.0,7.0,1009.0,212
Wed Jun 28 21:42:13,2017,18.0,26.0,987.0, 72
Wed Jun 28 21:42:18,2017,16.0,2.0,994.0, 57
Wed Jun 28 21:42:23,2017,42.0,57.0,988.0, 85
Wed Jun 28 21:42:28,2017,17.0,84.0,1012.0,132
Wed Jun 28 21:42:33,2017,26.0,18.0,1007.0,110
Wed Jun 28 21:42:38,2017,66.0,78.0,1001.0, 87
Wed Jun 28 21:42:43,2017,34.0,9.0,994.0,131
Wed Jun 28 21:42:48,2017,47.0,65.0,1007.0,217
Wed Jun 28 21:42:53,2017,22.0,67.0,1007.0,153
Wed Jun 28 21:42:58,2017,19.0,59.0,1001.0,207
Wed Jun 28 21:43:03,2017,46.0,36.0,995.0,110
Wed Jun 28 21:43:08,2017,62.0,56.0,986.0, 90
Wed Jun 28 21:43:13,2017,36.0,35.0,995.0, 97
Wed Jun 28 21:43:18,2017,56.0,0.0,1005.0,182
Wed Jun 28 23:39:03,2017,22.0,83.0,1000.0,123
Wed Jun 28 23:39:08,2017,33.0,74.0,1008.0,199
Wed Jun 28 23:39:13,2017,34.0,58.0,1012.0,  8
Wed Jun 28 23:39:18,2017,41.0,74.0,989.0, 96
Wed Jun 28 23:39:47,2017,55.0,1.0,990.0,247
Wed Jun 28 23:40:53,2017,55.0,1.0,1003.0,189
Wed Jun 28 23:41:45,2017,55.0,1.0,1004.0,226
Wed Jun 28 23:42:36,2017,55.0,1.0,1007.0,157
Wed Jun 28 23:43:30,2017,55.0,1.0,1013.0,118
Wed Jun 28 23:43:35,2017,55.0,1.0,987.0,212
Wed Jun 28 23:44:27,2017,55.0,1.0,994.0, 65
Wed Jun 28 23:49:34,2017,55.0,1.0,997.0,108
Wed Jun 28 23:55:43,2017,55.0,1.0,1014.0,174
Wed Jun 28 23:56:18,2017,55.0,1.0,1004.0, 11
Wed Jun 28 23:56:23,2017,55.0,1.0,1014.0,113
Wed Jun 28 23:58:04,2017,55.0,1.0,1009.0,225
Wed Jun 28 23:59:01,2017,64.0,41.0,1006.0, 14
Wed Jun 28 23:59:06,2017,38.0,34.0,989.0,160
Wed Jun 28 23:59:11,2017,20.0,91.0,985.0, 10
Wed Jun 28 23:59:16,2017,61.0,69.0,1002.0, 41
